     9999.
       10.
       74.
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       69.       24.       44.    0.1000000000E+00
    0.3698378636E+00    0.1523809524E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       70.       43.       45.    0.4365889727E+00
    0.2058489969E+00    0.3074511188E+00    0.2525000000E+01
   -0.3809523810E+00    0.9245946590E+00   -0.2696692822E-15
   -0.1000000000E+01   -0.4719212438E-15    0.2696692822E-15
       71.       45.       46.    0.3000000000E-01
    0.0000000000E+00    0.3850000000E+00    0.2525000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       72.       44.       46.    0.4719880786E+00
    0.2225394561E+00    0.3323795879E+00    0.2525000000E+01
   -0.3809523810E+00    0.9245946590E+00   -0.1496664516E-14
   -0.1000000000E+01    0.3118051075E-15    0.1496664516E-14
       73.       31.       45.    0.1000000000E+00
    0.0000000000E+00    0.3700000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       74.       32.       46.    0.1000000000E+00
    0.0000000000E+00    0.4000000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       75.       41.       47.    0.5000000000E-01
    0.4072838102E+00    0.1214285714E+00    0.2525000000E+01
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
       76.       48.       47.    0.1303882656E+00
    0.4452857266E+00    0.6496631197E-01    0.2525000000E+01
    0.7743548815E-15    0.1000000000E+01    0.4752936859E-14
   -0.2857142857E+00    0.9583148475E+00   -0.4752936859E-14
       77.       42.       48.    0.5000000000E-01
    0.4250000000E+00    0.0000000000E+00    0.2525000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       78.       17.       47.    0.1000000000E+00
    0.4312416814E+00    0.1285714286E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       79.        4.       48.    0.1000000000E+00
    0.4500000000E+00    0.0000000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       80.       44.       49.    0.5000000000E-01
    0.3929527301E+00    0.1619047619E+00    0.2525000000E+01
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
       81.       47.       49.    0.4548349311E-01
